latitude,longitude,survival_score
55.707340260693314,12.454836659472251,1.2793973703425285
55.708352505556064,12.454836659472251,1.2793973703425285
55.70936472419531,12.454836659472251,1.2793973703425285
55.7103769166114,12.454836659472251,1.2793973703425285
55.711389082804686,12.454836659472251,1.2793973703425285
55.71240122277553,12.454836659472251,1.2793973703425285
55.70531569229578,12.456633290040488,1.2793973703425285
55.70632798960668,12.456633290040488,0.9130934516122171
55.707340260693314,12.456633290040488,0.715187380656853
55.708352505556064,12.456633290040488,1.2793973703425285
55.70936472419531,12.456633290040488,1.2793973703425285
55.7103769166114,12.456633290040488,1.2793973703425285
55.711389082804686,12.456633290040488,1.2793973703425285
55.71240122277553,12.456633290040488,1.2793973703425285
55.71341333652432,12.456633290040488,1.2793973703425285
55.70430336876027,12.45842992060873,1.2793973703425285
55.70531569229578,12.45842992060873,1.2793973703425285
55.70632798960668,12.45842992060873,1.2793973703425285
55.707340260693314,12.45842992060873,1.0059131249718838
55.708352505556064,12.45842992060873,1.2793973703425285
55.70936472419531,12.45842992060873,1.2793973703425285
55.7103769166114,12.45842992060873,1.2793973703425285
55.711389082804686,12.45842992060873,1.2793973703425285
55.71240122277553,12.45842992060873,1.2793973703425285
55.71341333652432,12.45842992060873,1.2793973703425285
55.71442542405139,12.45842992060873,1.2793973703425285
55.715437485357135,12.45842992060873,1.2793973703425285
55.70430336876027,12.460226551176966,1.2793973703425285
55.70531569229578,12.460226551176966,1.2793973703425285
55.70632798960668,12.460226551176966,1.2793973703425285
55.707340260693314,12.460226551176966,0.9124288879304976
55.708352505556064,12.460226551176966,0.9124288879304976
55.70936472419531,12.460226551176966,1.2793973703425285
55.7103769166114,12.460226551176966,1.2793973703425285
55.711389082804686,12.460226551176966,1.2793973703425285
55.71240122277553,12.460226551176966,1.2793973703425285
55.71341333652432,12.460226551176966,1.2793973703425285
55.71442542405139,12.460226551176966,1.2793973703425285
55.715437485357135,12.460226551176966,1.2793973703425285
55.71644952044189,12.460226551176966,1.2793973703425285
55.70329101899979,12.462023181745204,0.9130934516122171
55.70430336876027,12.462023181745204,1.2793973703425285
55.70531569229578,12.462023181745204,1.2793973703425285
55.70632798960668,12.462023181745204,1.2793973703425285
55.707340260693314,12.462023181745204,1.2793973703425285
55.708352505556064,12.462023181745204,0.9124288879304976
55.70936472419531,12.462023181745204,1.2793973703425285
55.7103769166114,12.462023181745204,1.2793973703425285
55.711389082804686,12.462023181745204,1.2793973703425285
55.71240122277553,12.462023181745204,1.2793973703425285
55.71341333652432,12.462023181745204,1.2793973703425285
55.71442542405139,12.462023181745204,1.2793973703425285
55.715437485357135,12.462023181745204,1.2793973703425285
55.71644952044189,12.462023181745204,1.2793973703425285
55.71746152930604,12.462023181745204,1.2793973703425285
55.69620383634661,12.463819812313446,1.2793973703425285
55.6972163696921,12.463819812313446,1.2793973703425285
55.69822887681006,12.463819812313446,1.2793973703425285
55.70227864301398,12.463819812313446,0.9130934516122171
55.70329101899979,12.463819812313446,0.9130934516122171
55.70430336876027,12.463819812313446,1.2793973703425285
55.70531569229578,12.463819812313446,1.2793973703425285
55.70632798960668,12.463819812313446,1.2793973703425285
55.707340260693314,12.463819812313446,1.2793973703425285
55.708352505556064,12.463819812313446,1.2793973703425285
55.70936472419531,12.463819812313446,1.2793973703425285
55.7103769166114,12.463819812313446,1.2793973703425285
55.711389082804686,12.463819812313446,1.2793973703425285
55.71240122277553,12.463819812313446,1.0526977612822812
55.71341333652432,12.463819812313446,1.2793973703425285
55.71442542405139,12.463819812313446,1.2793973703425285
55.715437485357135,12.463819812313446,1.2793973703425285
55.71644952044189,12.463819812313446,1.2793973703425285
55.71746152930604,12.463819812313446,1.2793973703425285
55.69417869097164,12.465616442881684,1.2793973703425285
55.69519127677326,12.465616442881684,1.2793973703425285
55.69620383634661,12.465616442881684,1.2793973703425285
55.6972163696921,12.465616442881684,1.2793973703425285
55.69822887681006,12.465616442881684,1.2793973703425285
55.69924135770086,12.465616442881684,1.2793973703425285
55.70025381236488,12.465616442881684,0.9124288879304976
55.70126624080245,12.465616442881684,0.9124288879304976
55.70227864301398,12.465616442881684,1.2793973703425285
55.70329101899979,12.465616442881684,1.2793973703425285
55.70430336876027,12.465616442881684,1.2793973703425285
55.70531569229578,12.465616442881684,1.2793973703425285
55.70632798960668,12.465616442881684,1.2793973703425285
55.707340260693314,12.465616442881684,1.2793973703425285
55.708352505556064,12.465616442881684,1.2793973703425285
55.70936472419531,12.465616442881684,0.9130934516122171
