latitude,longitude,aadt_fod_7_19,hvdt_fod_7_19
55.707340260693314,12.454836659472251,1305.5447211621783,1333.89665643193
55.70835250555608,12.454836659472251,1207.5644695289714,1232.4546394394172
55.70936472419531,12.454836659472251,1095.344011721117,1116.3210904029722
55.710376916611395,12.454836659472251,994.907609226339,1012.3865434231318
55.711389082804686,12.454836659472251,936.4479677525135,951.8985829987412
55.71240122277553,12.454836659472251,937.9031972577993,953.4420198003172
55.70531569229578,12.45663329004049,1318.4315039095568,1346.8742906767993
55.70632798960668,12.45663329004049,1266.6355123668538,1292.9335843388194
55.707340260693314,12.45663329004049,1197.6476317941417,1221.517305868159
55.70835250555608,12.45663329004049,1091.0477075254835,1111.3565893736059
55.70936472419531,12.45663329004049,950.628582662952,966.2129081740665
55.710376916611395,12.45663329004049,819.4595227870489,830.5707000690204
55.711389082804686,12.45663329004049,744.630383466698,753.1748254441917
55.71240122277553,12.45663329004049,745.176078709362,753.767823558574
55.71341333652432,12.45663329004049,823.1971689711975,834.559867682998
55.70430336876027,12.45842992060873,1228.418261643819,1253.4339392319682
55.70531569229578,12.45842992060873,1185.1089394707385,1207.735713924101
55.70632798960668,12.45842992060873,1151.3746635329326,1172.5229412339481
55.707340260693314,12.45842992060873,1106.6273490297256,1126.4310206788687
55.70835250555608,12.45842992060873,1006.643212759567,1023.4716846314275
55.70936472419531,12.45842992060873,839.4261651730484,850.8956848416767
55.710376916611395,12.45842992060873,677.2118168370646,683.2706281031252
55.711389082804686,12.45842992060873,593.3203139997338,596.5323640357633
55.71240122277553,12.45842992060873,594.2294876353437,597.4860839442242
55.71341333652432,12.45842992060873,680.0273911470721,686.2717760610167
55.7144254240514,12.45842992060873,856.1649966972658,868.5739516476553
55.715437485357135,12.45842992060873,1091.2765358850602,1111.995344590853
55.70430336876027,12.460226551176968,1083.761806760774,1102.4746498284082
55.70531569229578,12.460226551176968,1040.5834901293138,1056.652102063694
55.70632798960668,12.460226551176968,1025.3728497874774,1040.6169432087117
55.707340260693314,12.460226551176968,1024.9823479995678,1040.7135342768045
55.70835250555608,12.460226551176968,966.6766034530812,981.4168390330163
55.70936472419531,12.460226551176968,787.9881003599152,797.4582533302876
55.710376916611395,12.460226551176968,595.8490757970307,599.0693777880773
55.711389082804686,12.460226551176968,514.9599880653542,515.4672359683773
55.71240122277553,12.460226551176968,516.1856839869711,516.7367102805822
55.71341333652432,12.460226551176968,600.1590750085626,603.5806799686967
55.7144254240514,12.460226551176968,807.5389596083415,818.0971313474221
55.715437485357135,12.460226551176968,1087.4684512409879,1107.777137358751
55.7164495204419,12.460226551176968,1359.1768877832467,1389.134504472426
55.70329101899979,12.462023181745206,1001.7149613596218,1018.7222842499465
55.70430336876027,12.462023181745206,947.1554095875413,959.6488003675288
55.70531569229578,12.462023181745206,892.9001934369181,902.0760478366182
55.70632798960668,12.462023181745206,883.3794361534763,891.8819401283456
55.707340260693314,12.462023181745206,930.4669787521763,941.276339615548
55.70835250555608,12.462023181745206,967.3935749010107,981.0853474484238
55.70936472419531,12.462023181745206,833.7705958281891,844.4468206829479
55.710376916611395,12.462023181745206,604.760114916296,608.2279813963952
55.711389082804686,12.462023181745206,505.9210491269206,506.11893336617317
55.71240122277553,12.462023181745206,507.2619801724297,507.50517338496724
55.71341333652432,12.462023181745206,612.4790554929126,616.2550640514273
55.7144254240514,12.462023181745206,876.2147859190467,888.9144838482979
55.715437485357135,12.462023181745206,1196.2142002839264,1219.919160471444
55.7164495204419,12.462023181745206,1470.2993552603302,1503.6945625525616
55.71746152930604,12.462023181745206,1674.569624876386,1715.4809862781794
55.69620383634662,12.463819812313446,1206.0717228942337,1239.4707859375203
55.69721636969209,12.463819812313446,872.200580625035,895.367772469077
55.698228876810056,12.463819812313446,654.398880072024,670.770872597643
55.70227864301398,12.463819812313446,853.254096476581,869.2454914295307
55.70329101899979,12.463819812313446,899.1356238656891,911.9992872129718
55.70430336876027,12.463819812313446,841.6824309124626,849.1539370029658
55.70531569229578,12.463819812313446,774.9346592401898,778.5176713379353
55.70632798960668,12.463819812313446,758.0601569395117,760.7080823058515
55.707340260693314,12.463819812313446,819.3438690552535,824.7040498297883
55.70835250555608,12.463819812313446,973.276194351388,985.8122790105924
55.70936472419531,12.463819812313446,1015.4051999730392,1031.6034023736343
55.710376916611395,12.463819812313446,810.111708094958,820.2897661676215
55.711389082804686,12.463819812313446,634.9394492380364,639.3860546418928
55.71240122277553,12.463819812313446,640.7369834792313,645.3601849528917
55.71341333652432,12.463819812313446,839.9755151708134,851.153064359135
55.7144254240514,12.463819812313446,1164.6493549059337,1186.651576668658
55.715437485357135,12.463819812313446,1463.4524267368804,1495.710503105477
55.7164495204419,12.463819812313446,1675.5957051627502,1715.5050472433884
55.71746152930604,12.463819812313446,1817.5044324886671,1862.89812234147
55.694178690971654,12.465616442881684,1901.4731537819398,1955.5802222507514
55.69519127677326,12.465616442881684,1431.0808568193909,1471.2953804659558
55.69620383634662,12.465616442881684,967.5747071197279,993.8196717754854
55.69721636969209,12.465616442881684,595.6286639510151,610.540735408412
55.698228876810056,12.465616442881684,371.3784421459982,379.4203951898439
55.69924135770086,12.465616442881684,288.2266201514567,293.6392722991002
55.70025381236488,12.465616442881684,323.7027498442534,329.79464964190385
55.701266240802454,12.465616442881684,481.56732902419355,490.9907428275744
55.70227864301398,12.465616442881684,713.5585348318722,726.2035423514607
55.70329101899979,12.465616442881684,834.9191268119374,845.5655381624443
55.70430336876027,12.465616442881684,787.8263041488053,792.6640374997472
55.70531569229578,12.465616442881684,719.7121616367302,720.6570121159486
55.70632798960668,12.465616442881684,703.1070805127115,703.2465663624237
55.707340260693314,12.465616442881684,746.1067978114537,748.1054841215847
55.70835250555608,12.465616442881684,983.1370559519452,995.1559794691158
55.70936472419531,12.465616442881684,1319.6479413798827,1345.652931153076
55.710376916611395,12.465616442881684,1407.0138313023963,1436.7497879283335
55.711389082804686,12.465616442881684,1345.1801195249036,1372.5715584738464
55.71240122277553,12.465616442881684,1386.8003140629498,1415.1983634419
55.71341333652432,12.465616442881684,1567.4974430335576,1601.681425636391
55.7144254240514,12.465616442881684,1754.0444940757172,1794.6304784897445
55.715437485357135,12.465616442881684,1873.8005721695026,1918.98608855515
55.7164495204419,12.465616442881684,1940.35648172729,1988.5927947556854
55.71746152930604,12.465616442881684,1982.9016667114433,2033.4728169353482
55.71847351194995,12.465616442881684,2019.4889580601891,2072.224069394618
55.686077060298466,12.467413073449924,6761.610031329954,6957.120992176583
55.68708985593909,12.467413073449924,6510.886179347934,6698.631454248701
55.68810262534857,12.467413073449924,5812.991334467203,5979.532920874975
55.68911536852727,12.467413073449924,4790.401250814829,4926.560777480325
55.69012808547553,12.467413073449924,3803.524454378272,3910.9538903379794
55.69114077619375,12.467413073449924,3067.123870576448,3153.5499754186576
55.692153440682254,12.467413073449924,2563.6830529950553,2636.0592915510315
55.693166078941445,12.467413073449924,2173.559404150899,2235.1410246846517
55.694178690971654,12.467413073449924,1772.4810950283054,1822.6807157546166
55.69519127677326,12.467413073449924,1296.6017523578341,1332.8020882426404
55.69620383634662,12.467413073449924,797.2614547459248,818.420947240293
55.69721636969209,12.467413073449924,405.87727320478075,415.12497597266804
55.698228876810056,12.467413073449924,197.87961963859817,200.79955352655756
55.69924135770086,12.467413073449924,135.4519210931263,136.48059967168763
55.70025381236488,12.467413073449924,160.11173603738,161.76932371488698
55.701266240802454,12.467413073449924,305.02336444264586,310.18062170085307
55.70227864301398,12.467413073449924,594.0321795536848,604.5108829793836
55.70329101899979,12.467413073449924,808.1286576943313,818.8823707865174
55.70430336876027,12.467413073449924,792.3511712860774,797.5987986196367
55.70531569229578,12.467413073449924,721.5232018936658,722.554155730698
55.70632798960668,12.467413073449924,702.9978102238595,703.1310962025565
55.707340260693314,12.467413073449924,758.5778340279683,761.074515469853
55.70835250555608,12.467413073449924,1109.7966022924286,1126.6508606283687
55.70936472419531,12.467413073449924,1747.9274427285961,1789.174634005699
55.710376916611395,12.467413073449924,2252.4640803326715,2310.1132849420705
55.711389082804686,12.467413073449924,2560.4353292724677,2625.557687338089
55.71240122277553,12.467413073449924,2678.0701207866405,2745.2259046486047
55.71341333652432,12.467413073449924,2600.558087492065,2665.557575030128
55.7144254240514,12.467413073449924,2435.1657968758973,2496.2530008905696
55.715437485357135,12.467413073449924,2283.1641781836206,2340.8171530182135
55.7164495204419,12.467413073449924,2179.3769536028317,2234.9478497741616
55.71746152930604,12.467413073449924,2122.4418178975907,2177.302827894224
55.71847351194995,12.467413073449924,2101.3059701832226,2156.553323184721
55.68303851598606,12.469209704018164,4262.246026437606,4364.110291265441
55.6840513903223,12.469209704018164,6124.0875198293315,6296.380092195925
55.68506423842633,12.469209704018164,6846.273269485387,7044.443042305514
55.686077060298466,12.469209704018164,6896.378089829216,7096.259715275745
55.68708985593909,12.469209704018164,6667.378862586513,6860.020580108048
55.68810262534857,12.469209704018164,5798.345411619469,5964.356237941836
55.68911536852727,12.469209704018164,4482.845845203762,4609.5911227505085
55.69012808547553,12.469209704018164,3323.644252609937,3416.537567074662
55.69114077619375,12.469209704018164,2592.5544644485017,2664.5916028120555
55.692153440682254,12.469209704018164,2196.7605105206894,2257.9443511023487
55.693166078941445,12.469209704018164,1944.9393459387422,1999.5180162459876
55.694178690971654,12.469209704018164,1659.9794305291477,1706.7714628553424
55.69519127677326,12.469209704018164,1238.8542177423496,1273.3821145567251
55.69620383634662,12.469209704018164,736.242200438044,755.6368614464379
55.69721636969209,12.469209704018164,334.1203952094466,341.2462268001116
55.698228876810056,12.469209704018164,140.4021677372814,141.61887229580648
55.69924135770086,12.469209704018164,100.46263467236929,100.4762450102404
55.70025381236488,12.469209704018164,112.04224608778239,112.38167881327537
55.701266240802454,12.469209704018164,232.06072629355154,235.51493467723333
55.70227864301398,12.469209704018164,534.7334470004405,544.7122061963847
55.70329101899979,12.469209704018164,820.4561850670972,833.5906999260997
